x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,avanza
4.2,81.0,4,1,1,36,2,9,2,3.91,78.6,5,1,7.4,6.7,37.0,0,2.0,1
11.9,77.0,3,3,1,40,4,10,0,3.65,38.4,3,2,5.5,15.0,33.0,0,,1
2.5,79.0,3,0,1,22,3,8,0,4.35,54.1,2,0,10.9,21.0,63.0,1,7.0,0
1.8,50.0,3,1,0,30,5,8,1,3.84,23.1,1,3,8.4,3.6,43.0,1,7.0,0
0.8,89.0,5,2,0,40,3,5,2,3.74,57.9,2,0,4.4,8.0,84.0,1,2.0,0
0.8,51.0,3,6,0,25,2,2,3,4.37,73.1,5,3,0.8,3.6,49.0,0,3.0,1
2.8,68.0,3,2,1,32,3,8,2,3.61,20.2,1,2,1.8,1.1,51.0,0,1.0,0
4.5,65.0,4,2,1,45,2,4,2,3.8,34.3,3,2,3.2,14.4,47.0,1,3.0,0
0.4,62.0,4,2,1,51,2,5,1,4.6,56.7,8,2,0.1,10.2,29.0,1,1.0,0
14.0,85.0,3,2,0,39,3,3,0,3.91,41.7,2,2,4.6,6.1,29.0,1,3.0,1
7.0,54.0,3,2,0,33,5,8,2,4.25,29.3,6,2,15.7,2.9,71.0,1,4.0,0
4.4,45.0,3,4,0,30,2,3,1,4.4,45.2,4,2,7.0,2.5,70.0,0,1.0,0
8.8,65.0,3,2,0,43,2,1,2,3.58,29.1,3,3,4.7,3.9,35.0,1,10.0,1
0.4,59.0,4,1,1,45,5,8,0,4.16,30.2,6,1,4.5,48.3,57.0,0,6.0,0
3.2,100.0,4,1,0,25,3,2,1,3.67,61.1,2,2,9.1,39.4,70.0,1,2.0,1
5.0,75.0,2,3,1,43,6,10,2,4.62,47.7,6,3,1.5,22.4,30.0,0,2.0,1
8.8,59.0,3,1,1,30,2,5,3,4.38,67.7,3,1,2.4,1.0,50.0,1,3.0,1
7.7,49.0,3,3,1,27,3,6,1,4.1,83.7,1,2,4.3,21.4,42.0,0,6.0,0
1.6,37.0,5,3,1,34,1,2,1,4.22,94.3,1,1,3.4,16.9,52.0,1,3.0,0
14.1,50.0,3,1,0,44,6,7,3,3.52,15.1,5,2,7.4,33.5,68.0,1,3.0,1
0.7,67.0,3,0,1,38,5,4,2,4.49,62.6,1,1,1.8,7.5,56.0,0,6.0,1
10.4,86.0,1,2,0,38,4,5,3,3.44,58.2,3,1,2.2,8.7,59.0,0,7.0,0
17.7,82.0,3,3,0,38,2,5,1,3.96,86.7,2,3,1.1,10.1,17.0,1,4.0,1
1.0,68.0,2,0,1,39,6,1,1,3.51,89.6,3,1,4.1,9.5,60.0,1,5.0,0
6.4,60.0,4,2,1,34,5,4,0,4.14,76.1,4,1,2.0,4.5,49.0,1,3.0,0
0.2,69.0,4,2,0,41,3,3,0,4.5,59.5,2,2,3.2,2.1,82.0,1,3.0,0
2.6,57.0,3,4,0,29,4,7,1,3.98,19.9,3,0,0.2,14.9,59.0,1,2.0,0
3.6,91.0,3,0,1,41,6,10,1,3.93,27.7,3,2,4.9,29.2,45.0,1,4.0,0
4.3,62.0,4,2,0,43,3,7,3,3.75,60.3,7,2,3.0,13.2,78.0,1,7.0,1
13.7,64.0,3,2,1,41,2,3,1,3.84,13.9,1,1,5.4,21.2,49.0,0,3.0,1
5.6,32.0,3,2,0,42,5,4,2,3.67,18.4,4,3,1.2,8.8,54.0,0,3.0,0
3.3,62.0,4,2,0,39,3,7,3,4.45,91.1,2,2,7.7,8.4,29.0,0,2.0,0
8.3,78.0,4,1,1,46,6,4,1,4.12,95.6,5,1,8.2,50.0,41.0,0,6.0,1
15.0,49.0,4,0,1,22,3,4,0,3.66,0.5,2,3,2.3,50.0,39.0,1,4.0,1
0.1,54.0,2,1,1,43,1,2,1,3.82,86.2,3,1,0.4,11.3,47.0,1,2.0,0
20.2,77.0,2,2,1,53,3,4,3,4.97,93.8,0,2,2.8,5.6,32.0,1,5.0,1
0.5,43.0,1,0,0,29,4,4,2,3.91,52.6,2,2,,5.6,24.0,0,4.0,0
8.4,81.0,3,1,1,28,1,5,1,4.38,44.9,4,1,3.7,13.4,52.0,1,7.0,1
1.6,57.0,4,3,0,47,3,3,3,3.57,91.9,3,0,,3.0,28.0,1,2.0,1
0.7,59.0,3,2,1,27,2,5,1,3.99,0.8,3,2,10.0,47.1,61.0,0,5.0,0
2.9,48.0,3,1,0,29,4,8,1,3.55,84.0,4,2,3.9,15.0,80.0,0,5.0,0
5.2,71.0,3,2,0,37,6,8,2,3.59,29.7,1,0,4.1,2.1,53.0,1,5.0,1
2.4,100.0,3,0,0,28,4,2,2,4.12,64.1,1,1,,5.4,54.0,0,7.0,1
0.3,77.0,5,5,1,43,4,6,1,3.44,32.3,3,0,2.0,3.0,17.0,1,7.0,1
4.6,52.0,3,2,0,28,3,8,1,3.32,52.3,2,0,1.6,1.1,59.0,1,5.0,0
11.6,82.0,3,1,1,38,3,4,1,4.07,80.8,4,2,1.7,12.4,49.0,1,4.0,1
2.4,60.0,3,2,0,38,3,8,0,3.6,18.1,3,1,,1.3,57.0,1,6.0,0
1.2,86.0,2,1,0,50,4,7,2,3.69,66.4,2,1,2.7,6.1,32.0,1,4.0,0
2.9,77.0,3,3,0,45,5,10,2,3.08,89.8,1,2,,13.3,46.0,1,6.0,1
0.2,21.0,3,5,0,30,4,8,2,3.29,90.1,1,1,1.1,2.1,68.0,1,4.0,0
8.6,50.0,3,5,1,24,6,6,3,3.89,89.4,3,3,0.7,25.9,39.0,0,5.0,1
8.8,79.0,4,5,1,43,4,5,2,3.71,51.8,5,2,2.1,2.5,45.0,1,4.0,1
4.4,67.0,3,1,1,29,2,1,0,4.16,76.8,2,0,0.2,11.3,64.0,1,4.0,1
2.2,50.0,1,5,0,32,3,2,1,3.44,44.7,5,1,0.7,30.9,60.0,1,9.0,0
8.0,55.0,3,2,1,25,5,9,1,3.73,46.0,3,1,6.8,1.2,66.0,1,4.0,1
4.0,36.0,2,3,0,41,5,10,3,3.82,28.4,2,1,2.3,1.3,39.0,1,6.0,0
8.7,64.0,3,2,1,29,3,10,2,,28.5,1,1,15.0,1.6,48.0,1,3.0,0
5.0,98.0,3,2,0,35,4,4,1,4.04,3.8,2,1,0.0,5.3,37.0,0,,1
7.7,77.0,2,1,1,35,3,3,3,3.37,53.1,3,0,10.1,13.4,36.0,1,9.0,1
4.6,98.0,4,1,1,37,2,3,1,,30.9,6,1,,9.3,36.0,1,5.0,1
2.7,78.0,4,2,0,41,5,6,3,4.26,18.8,4,2,3.9,4.2,49.0,0,4.0,1
15.8,80.0,4,0,0,33,5,7,0,3.47,12.2,5,3,7.3,11.5,74.0,1,6.0,1
3.9,95.0,3,6,1,28,3,8,0,3.96,34.7,4,0,3.9,7.1,69.0,0,4.0,1
4.6,71.0,3,4,0,22,1,5,2,3.94,89.9,4,0,0.1,5.2,58.0,1,4.0,0
1.2,62.0,4,0,1,36,4,9,0,4.04,51.6,1,3,9.4,5.8,36.0,0,1.0,0
4.9,80.0,3,1,1,34,3,5,2,3.8,55.7,2,1,8.3,5.3,35.0,1,3.0,1
4.2,87.0,4,0,1,29,1,3,2,,5.4,3,1,2.9,8.6,46.0,0,4.0,1
1.0,58.0,1,0,1,36,2,5,2,4.64,52.0,7,1,0.5,5.7,56.0,1,4.0,1
0.3,54.0,1,3,0,43,2,2,3,4.05,66.8,4,3,,4.6,58.0,0,1.0,0
4.6,67.0,4,4,0,45,4,8,2,3.93,15.1,3,1,3.0,4.6,54.0,1,4.0,1
7.2,77.0,4,3,0,22,2,1,3,3.81,98.4,0,3,1.6,3.0,49.0,0,3.0,1
3.7,77.0,4,0,1,32,2,5,2,,91.5,1,2,,2.8,53.0,1,3.0,0
1.3,44.0,4,1,1,44,5,10,2,3.23,99.3,4,2,0.7,4.0,42.0,0,3.0,0
5.5,94.0,2,1,1,49,6,7,2,3.34,36.0,2,2,0.7,43.0,28.0,0,5.0,1
0.4,55.0,3,2,1,28,2,4,3,3.91,82.2,0,2,3.7,2.7,46.0,1,3.0,1
2.9,61.0,4,4,1,47,2,2,1,3.72,32.9,7,0,1.2,7.1,53.0,1,5.0,1
0.9,51.0,2,0,1,23,3,6,2,4.41,74.9,4,1,,28.7,48.0,1,1.0,1
1.0,100.0,3,1,0,45,2,4,1,3.0,94.8,2,1,1.1,1.0,27.0,0,3.0,0
1.1,69.0,3,1,1,32,2,4,0,3.82,15.5,1,0,6.1,11.1,47.0,1,1.0,0
2.4,52.0,2,1,1,49,3,10,3,3.97,14.0,0,2,1.3,24.5,41.0,0,1.0,0
0.3,78.0,3,0,0,31,5,5,0,4.16,10.4,3,2,7.4,2.2,70.0,1,1.0,0
2.5,77.0,3,4,0,32,6,8,2,3.86,79.8,1,0,,20.1,58.0,0,4.0,1
3.6,62.0,4,3,0,34,4,9,1,3.95,66.7,2,2,1.4,12.5,5.0,1,5.0,1
3.3,78.0,3,2,1,22,4,6,3,3.87,52.2,6,1,6.4,20.7,51.0,0,5.0,1
2.4,53.0,3,2,1,22,4,9,2,3.98,77.4,1,1,1.5,1.0,33.0,1,3.0,1
9.1,58.0,3,3,0,40,3,5,0,3.79,85.0,5,3,2.1,1.0,28.0,0,3.0,1
0.8,35.0,3,2,1,44,3,8,1,,95.0,2,1,0.3,1.9,16.0,0,2.0,0
3.5,45.0,2,2,0,40,4,9,0,4.03,20.1,3,0,3.4,46.3,63.0,0,6.0,0
0.3,92.0,3,5,1,24,4,8,1,3.88,44.2,3,1,6.8,25.4,65.0,1,2.0,1
0.4,90.0,1,2,1,39,1,6,2,3.5,92.3,4,3,3.9,10.2,28.0,1,6.0,1
4.3,66.0,3,2,1,26,2,2,1,3.66,46.1,0,0,3.2,9.0,67.0,1,4.0,1
4.2,90.0,3,3,0,39,6,8,3,4.4,48.8,1,2,9.1,3.5,82.0,1,2.0,1
10.5,63.0,3,1,1,45,3,3,0,3.0,94.2,2,2,2.3,2.9,47.0,0,2.0,1
4.1,61.0,1,1,0,38,2,1,0,3.82,73.5,1,3,21.9,3.2,36.0,0,5.0,0
16.1,66.0,3,3,0,48,3,5,0,3.79,55.2,2,2,2.5,15.7,49.0,1,7.0,0
0.2,63.0,3,0,0,34,2,8,1,4.0,35.7,2,2,4.1,12.1,68.0,1,5.0,0
0.5,62.0,2,1,1,33,1,3,1,3.91,91.5,0,3,0.2,8.4,70.0,1,5.0,0
0.2,82.0,4,4,1,36,2,6,0,4.41,0.9,2,1,4.8,21.5,49.0,1,2.0,1
1.0,67.0,2,3,1,23,4,9,3,3.84,32.1,0,2,1.5,1.0,36.0,0,3.0,0
3.9,76.0,4,2,1,31,2,1,3,3.77,94.6,3,2,0.5,1.0,54.0,1,7.0,1
5.2,80.0,1,4,0,32,4,3,2,4.18,49.8,4,2,0.6,20.6,49.0,0,4.0,0
0.2,71.0,4,2,0,32,2,2,2,4.41,62.4,3,0,2.8,6.5,52.0,1,1.0,0
14.6,50.0,1,1,1,37,1,4,3,,53.3,4,3,3.6,13.1,44.0,0,6.0,1
9.2,45.0,4,2,0,22,5,3,2,4.2,39.7,2,3,4.9,6.2,53.0,0,6.0,0
1.8,67.0,3,2,1,25,4,8,0,3.71,66.5,5,1,2.4,6.9,22.0,0,3.0,1
0.4,62.0,3,1,1,45,4,2,2,3.85,76.6,3,2,8.0,1.0,55.0,1,6.0,0
0.9,66.0,3,6,0,22,1,1,1,4.39,36.4,7,1,0.3,9.1,67.0,0,1.0,0
0.7,65.0,2,2,1,41,2,2,1,4.01,59.1,2,3,0.5,1.0,47.0,1,7.0,1
0.7,100.0,4,4,0,32,4,6,2,3.7,8.3,2,2,1.0,5.2,52.0,1,2.0,1
3.7,45.0,2,3,0,36,2,6,2,3.81,54.8,5,1,0.4,1.8,26.0,0,8.0,0
1.4,35.0,4,4,1,49,4,10,0,4.21,74.8,3,2,5.6,2.9,58.0,1,1.0,0
2.2,70.0,2,1,1,34,3,9,0,4.25,58.5,3,3,1.8,28.6,64.0,0,2.0,0
22.8,59.0,3,4,1,41,4,2,3,3.46,87.8,2,2,3.7,41.8,75.0,1,8.0,1
5.8,70.0,3,1,0,36,4,6,3,3.95,28.6,1,0,,1.0,14.0,1,5.0,1
14.9,74.0,3,1,1,34,3,5,2,3.8,49.2,1,1,3.2,29.4,58.0,0,3.0,1
0.8,84.0,3,0,0,33,2,1,2,3.77,8.7,4,1,3.0,22.9,24.0,1,3.0,0
2.4,42.0,4,1,0,41,4,6,2,4.33,70.0,6,1,2.4,8.7,56.0,1,6.0,1
4.0,57.0,4,3,1,28,4,4,1,3.7,44.3,2,2,4.8,7.9,42.0,1,7.0,1
0.4,71.0,4,0,0,25,1,2,1,3.57,53.0,2,1,3.0,5.9,58.0,0,4.0,0
0.0,77.0,3,3,1,36,3,2,1,3.47,12.8,6,0,2.1,12.7,56.0,1,2.0,0
5.5,98.0,3,0,1,37,3,10,3,3.73,99.7,4,2,3.8,2.4,51.0,1,,1
5.1,79.0,3,2,0,22,3,7,3,3.51,77.2,7,1,13.0,1.0,43.0,1,5.0,1
2.6,64.0,3,3,0,35,2,2,1,3.45,40.1,2,0,,46.8,52.0,1,5.0,0
3.4,52.0,4,5,0,24,5,10,1,3.44,57.0,0,3,2.4,20.7,64.0,0,4.0,0
2.7,57.0,3,2,1,41,3,9,3,3.47,61.9,5,2,3.7,5.7,54.0,1,5.0,0
0.1,56.0,3,1,0,22,5,10,2,3.5,96.1,3,0,2.0,1.0,62.0,1,5.0,0
2.0,75.0,3,5,0,52,4,6,1,3.96,76.8,3,3,2.9,37.8,29.0,0,2.0,0
1.0,69.0,3,1,1,32,2,2,0,3.02,35.0,2,1,5.3,1.0,51.0,0,4.0,0
0.5,45.0,4,5,1,27,2,3,2,3.52,97.8,2,1,7.3,1.0,43.0,0,4.0,0
15.7,58.0,3,3,1,32,5,8,1,3.76,30.2,4,0,0.3,4.1,62.0,0,5.0,1
4.6,78.0,3,0,0,40,3,9,2,4.26,57.7,6,2,0.7,16.4,58.0,0,4.0,1
6.5,70.0,4,0,0,43,1,5,2,3.7,70.1,3,3,3.5,22.4,42.0,0,4.0,0
1.9,74.0,3,2,1,33,5,7,2,3.74,27.1,4,1,4.9,10.6,52.0,1,3.0,0
2.5,71.0,2,3,1,22,3,6,2,3.76,95.6,8,1,4.3,7.4,48.0,1,4.0,1
1.4,89.0,2,2,0,24,3,6,2,3.07,21.6,3,1,1.1,1.0,56.0,1,5.0,1
0.5,69.0,1,0,0,38,3,8,0,4.06,44.2,4,2,4.3,5.1,55.0,1,3.0,1
1.0,59.0,3,1,0,44,4,2,2,4.05,18.0,0,3,2.5,1.1,51.0,1,3.0,1
8.0,51.0,4,3,0,45,2,4,0,4.13,87.5,5,0,1.1,3.0,30.0,1,7.0,1
5.7,69.0,3,2,1,37,3,4,1,4.8,22.2,3,1,8.6,1.0,72.0,0,4.0,1
4.0,28.0,3,5,0,44,3,2,2,3.28,3.5,3,1,3.0,27.2,66.0,1,3.0,0
3.2,62.0,4,4,0,52,4,7,2,3.2,3.9,1,1,7.9,14.8,51.0,1,5.0,1
12.8,62.0,4,1,0,46,4,4,2,4.08,41.4,4,0,2.2,7.3,58.0,1,5.0,1
0.4,45.0,3,2,0,43,3,7,2,3.67,52.3,4,2,4.0,32.1,59.0,1,6.0,0
1.6,51.0,3,2,0,28,4,3,0,3.41,4.2,6,0,6.8,2.8,40.0,0,,0
2.2,77.0,2,3,0,44,3,10,1,3.69,9.3,2,2,1.6,36.8,69.0,0,7.0,0
7.6,68.0,1,1,1,39,3,8,1,3.55,9.7,2,0,7.8,1.0,20.0,0,0.0,0
24.5,67.0,2,2,0,41,6,7,1,4.49,66.9,1,1,1.7,19.3,24.0,1,5.0,1
1.4,70.0,3,3,1,46,3,7,2,4.7,30.0,2,1,0.9,4.8,39.0,1,3.0,1
10.4,66.0,3,0,1,38,6,4,0,3.15,56.3,0,1,5.4,1.7,55.0,1,4.0,0
8.9,84.0,2,2,0,34,4,6,2,3.21,7.4,3,1,1.6,13.0,52.0,1,2.0,1
1.3,67.0,2,2,0,25,2,1,3,3.5,89.2,2,2,12.3,12.1,51.0,0,10.0,0
2.5,43.0,2,2,0,32,4,4,2,3.52,30.4,0,3,6.5,32.7,49.0,0,4.0,0
2.6,89.0,3,1,1,37,2,9,2,3.49,77.8,4,2,,3.9,45.0,1,7.0,1
19.1,71.0,3,1,1,37,3,2,3,3.72,82.7,2,0,17.2,17.4,31.0,0,,1
1.0,56.0,3,4,0,37,4,6,1,3.62,98.8,2,1,1.8,30.5,29.0,0,7.0,1
8.0,46.0,3,1,1,44,5,3,2,3.26,74.1,3,1,3.3,7.3,31.0,1,5.0,0
2.0,71.0,3,2,1,43,2,4,0,3.39,44.3,1,1,,6.5,34.0,0,2.0,0
6.6,63.0,2,0,0,34,5,7,0,4.42,15.3,1,1,0.2,5.5,29.0,0,3.0,0
2.7,89.0,3,1,1,27,5,7,1,3.66,4.8,6,1,1.4,49.5,28.0,1,5.0,1
4.3,60.0,4,1,0,38,1,2,0,3.64,88.6,2,3,0.0,11.2,46.0,0,4.0,1
8.9,52.0,5,1,1,55,5,6,2,3.19,44.7,0,2,1.3,30.7,66.0,0,3.0,0
8.2,78.0,3,0,0,38,2,8,0,,75.0,6,2,3.0,7.2,57.0,1,5.0,0
10.1,79.0,4,1,1,32,1,7,3,4.18,49.6,2,1,4.7,25.7,36.0,1,5.0,1
0.3,68.0,3,2,0,40,6,10,3,4.04,88.0,4,2,1.2,7.5,40.0,0,3.0,1
5.9,75.0,1,0,1,40,3,2,3,4.12,75.0,1,1,2.1,2.1,78.0,0,6.0,1
0.8,64.0,5,1,0,40,4,3,3,3.32,8.5,3,2,1.9,11.0,43.0,0,3.0,1
2.7,69.0,2,2,1,47,3,6,3,3.31,75.2,5,0,1.6,24.4,34.0,0,2.0,0
4.0,82.0,3,2,0,38,2,9,1,4.25,26.7,2,0,2.0,1.0,46.0,1,6.0,0
2.6,74.0,3,1,0,47,4,6,1,4.13,77.3,4,2,2.7,4.0,41.0,1,1.0,1
3.7,62.0,3,4,0,37,1,2,1,3.7,94.9,1,2,0.9,35.1,37.0,1,,1
25.0,85.0,3,2,0,49,2,5,2,4.14,93.0,2,2,2.5,3.8,51.0,0,3.0,1
0.7,30.0,3,4,1,46,5,4,2,3.32,12.5,5,1,1.2,6.1,69.0,1,2.0,0
5.6,96.0,3,1,1,43,6,10,1,3.3,5.5,4,0,0.3,4.8,30.0,0,3.0,1
2.5,39.0,3,2,1,42,3,10,1,3.15,77.7,1,0,1.0,3.6,56.0,1,5.0,1
0.7,56.0,3,4,1,56,2,8,2,,71.0,1,1,10.9,6.0,65.0,0,4.0,0
0.9,64.0,5,2,0,45,3,3,0,3.89,17.6,1,2,2.8,22.9,57.0,1,2.0,0
14.9,63.0,4,5,0,27,5,9,2,3.59,68.5,2,1,16.2,4.8,66.0,0,2.0,1
10.6,80.0,3,2,1,37,1,3,1,3.49,1.5,5,2,1.0,14.6,58.0,1,3.0,1
11.9,49.0,2,1,1,33,2,1,3,4.77,63.1,3,1,1.4,3.4,40.0,1,7.0,1
23.9,69.0,4,1,1,54,5,9,3,3.7,83.2,3,1,4.1,2.4,77.0,0,3.0,1
1.2,56.0,2,1,0,46,3,6,0,4.36,64.2,0,2,1.8,19.7,58.0,1,6.0,0
2.2,69.0,3,2,0,53,1,2,3,3.74,6.5,2,1,1.8,1.6,84.0,1,2.0,0
5.5,64.0,3,1,0,28,2,2,3,3.6,99.1,1,3,7.4,17.8,22.0,1,0.0,0
3.3,66.0,4,2,0,45,5,3,2,4.37,35.6,1,1,0.1,12.1,86.0,1,7.0,1
2.7,57.0,2,4,1,23,3,10,3,4.12,38.0,1,1,4.4,9.2,63.0,1,2.0,0
2.2,57.0,2,2,0,22,2,5,0,3.79,8.5,3,1,8.5,7.4,57.0,1,6.0,0
4.5,69.0,3,5,1,31,5,10,3,4.25,16.7,3,1,0.8,9.2,36.0,1,7.0,1
4.3,79.0,3,3,1,49,4,1,1,4.81,27.1,1,2,2.1,1.6,61.0,1,4.0,1
0.9,56.0,3,4,1,26,1,4,3,3.51,79.9,6,3,6.6,3.4,68.0,0,5.0,0
3.2,52.0,3,1,1,35,3,3,1,3.99,69.2,4,0,3.1,1.0,24.0,0,3.0,0
4.0,74.0,3,1,0,46,2,4,2,3.64,58.4,2,0,1.8,14.4,59.0,0,4.0,1
4.2,65.0,2,2,1,43,3,6,1,3.43,86.4,2,3,3.9,19.2,40.0,1,4.0,0
1.2,77.0,2,1,0,55,2,6,1,3.42,99.8,7,2,1.6,14.0,59.0,1,4.0,0
6.8,51.0,4,3,1,35,3,4,3,4.44,38.5,4,1,3.9,14.8,35.0,0,4.0,1
0.1,38.0,4,2,0,31,4,1,2,3.07,39.1,0,1,0.6,23.9,69.0,1,3.0,0
2.2,57.0,3,0,0,25,3,9,3,4.0,73.6,3,2,1.0,14.5,49.0,0,4.0,0
7.6,54.0,2,0,0,32,3,9,2,3.47,64.4,1,2,0.1,5.2,61.0,0,,0
4.1,64.0,2,0,0,25,2,3,3,4.51,1.3,5,2,0.8,3.3,64.0,1,7.0,1
1.5,55.0,3,2,1,22,6,3,2,3.69,65.5,2,3,0.6,6.3,54.0,1,3.0,1
5.9,76.0,3,2,1,53,2,3,0,3.65,72.0,4,1,3.6,7.5,37.0,1,2.0,0
4.2,61.0,3,1,1,35,4,5,2,4.43,98.6,4,1,11.6,3.8,59.0,0,4.0,0
8.0,67.0,3,3,1,58,1,5,0,4.15,58.7,5,1,1.0,4.2,49.0,0,1.0,0
6.6,67.0,3,1,1,27,4,7,3,4.02,68.4,1,0,0.6,14.8,53.0,1,3.0,1
4.7,68.0,4,2,0,31,1,1,1,4.12,78.9,4,2,,2.8,45.0,1,,0
3.3,65.0,2,1,1,28,2,4,2,,9.6,2,1,0.8,17.5,23.0,1,3.0,0
0.7,73.0,2,2,0,29,4,3,2,4.1,73.5,5,0,3.1,3.6,51.0,1,4.0,0
1.5,53.0,2,2,1,43,2,1,2,3.72,54.7,3,3,2.8,6.3,41.0,1,4.0,0
2.7,86.0,4,1,1,40,3,4,2,3.94,10.0,3,1,0.1,3.9,55.0,1,4.0,1
4.6,61.0,4,2,0,43,2,1,3,3.99,67.0,3,2,13.3,20.7,49.0,1,4.0,0
3.6,45.0,3,0,0,47,2,5,1,3.36,23.5,1,2,,6.0,42.0,0,5.0,0
1.7,68.0,2,3,1,45,4,5,2,4.04,53.8,1,0,,46.1,82.0,1,3.0,0
0.0,52.0,3,1,1,26,1,3,0,3.73,28.1,5,1,1.9,11.0,45.0,0,5.0,0
3.4,75.0,3,3,1,30,2,3,1,3.3,10.5,1,2,0.7,1.0,51.0,1,2.0,0
1.7,98.0,3,4,1,36,2,9,0,3.74,25.1,1,3,0.5,20.3,78.0,0,2.0,1
6.6,53.0,3,1,0,65,1,7,2,3.81,43.9,2,2,2.9,14.0,35.0,1,,0
0.1,70.0,2,5,0,42,1,5,1,4.04,49.4,5,0,1.8,3.6,63.0,0,4.0,1
4.4,39.0,3,0,0,36,2,2,3,3.0,14.8,3,1,10.0,3.8,39.0,0,4.0,0
14.2,72.0,3,3,1,41,1,1,1,,32.1,4,1,0.9,8.1,47.0,1,6.0,1
1.0,52.0,3,3,0,30,5,9,1,3.6,85.9,3,1,5.1,13.2,56.0,0,6.0,0
3.2,56.0,2,2,1,37,1,3,1,4.12,91.0,1,1,0.8,27.6,67.0,1,5.0,0
0.5,48.0,4,1,1,44,5,6,0,3.8,53.5,6,3,8.2,2.2,35.0,0,,0
4.9,76.0,3,0,1,35,4,2,1,3.67,49.0,0,2,2.9,2.2,54.0,1,4.0,1
4.0,80.0,4,5,0,28,2,3,2,3.73,58.1,6,1,7.1,14.3,39.0,1,5.0,1
2.6,65.0,3,0,0,34,1,4,1,3.93,21.5,2,2,2.3,4.6,60.0,1,7.0,0
3.7,52.0,4,0,1,32,1,4,1,4.16,99.4,3,3,0.8,3.1,65.0,1,2.0,0
11.3,89.0,4,1,1,23,3,8,0,3.44,74.5,2,3,3.1,14.0,60.0,1,4.0,1
1.1,54.0,3,2,1,30,4,5,1,3.66,23.9,2,0,1.3,1.0,38.0,1,5.0,0
0.1,33.0,4,1,1,22,4,4,2,4.39,27.2,3,1,0.8,9.1,33.0,1,6.0,0
9.9,72.0,3,5,0,24,3,5,1,3.66,64.8,3,1,9.4,12.3,47.0,0,2.0,1
4.3,48.0,3,1,0,25,2,9,1,3.95,32.3,0,2,3.2,5.8,32.0,1,7.0,0
11.1,80.0,1,2,0,44,4,1,1,3.31,35.5,0,0,6.4,1.6,58.0,0,1.0,1
4.5,59.0,3,3,1,48,3,5,3,3.11,78.1,1,3,6.0,5.0,71.0,1,4.0,0
8.3,74.0,3,1,0,22,6,7,1,3.38,26.7,2,2,0.0,6.8,38.0,1,4.0,1
2.8,86.0,4,1,1,49,3,2,1,3.52,70.5,4,0,8.7,2.1,58.0,1,7.0,0
6.9,47.0,2,1,1,25,2,3,2,4.22,93.5,4,1,5.9,8.0,38.0,0,8.0,1
12.2,57.0,3,2,0,42,5,9,3,4.26,12.4,3,0,1.3,5.0,69.0,0,2.0,1
4.2,64.0,2,1,1,37,3,5,0,3.03,14.4,4,2,1.0,27.6,65.0,1,,0
1.0,88.0,3,2,1,41,4,1,2,3.58,94.3,1,3,0.2,1.0,49.0,1,3.0,1
1.6,55.0,2,2,1,25,3,6,3,4.08,20.4,2,2,0.4,13.3,61.0,1,2.0,0
1.1,56.0,4,4,0,22,5,6,1,3.76,2.1,3,2,0.9,15.4,63.0,0,8.0,1
1.4,72.0,3,1,0,28,5,7,3,4.4,86.9,1,0,0.0,11.3,32.0,1,3.0,1
1.8,56.0,3,3,0,39,3,4,2,4.07,28.2,5,3,1.5,8.9,57.0,1,4.0,0
4.0,67.0,4,3,0,53,2,6,2,3.69,29.8,1,1,10.2,1.5,41.0,1,5.0,0
4.4,42.0,3,3,0,26,4,1,3,3.73,22.7,4,3,3.2,11.2,52.0,1,5.0,1
2.8,98.0,1,3,1,34,6,7,0,3.78,91.8,2,2,3.5,10.0,45.0,1,4.0,1
4.8,45.0,3,0,0,28,4,4,2,,77.4,2,2,1.1,29.3,50.0,0,7.0,0
0.4,60.0,2,0,1,35,6,9,3,4.18,59.7,2,2,1.0,24.7,64.0,1,8.0,1
0.5,65.0,5,2,1,22,3,8,1,4.1,45.3,0,1,1.8,1.0,33.0,1,2.0,0
0.9,94.0,3,2,0,48,5,9,0,3.98,14.4,2,3,1.2,50.0,24.0,0,4.0,1
3.6,45.0,3,0,1,35,2,5,2,3.9,92.6,1,3,7.8,10.0,43.0,0,7.0,0
1.2,95.0,3,1,1,43,3,3,0,3.39,75.0,3,1,0.8,29.7,67.0,0,3.0,0
1.7,76.0,2,0,1,33,3,9,2,4.0,27.9,1,0,4.5,1.9,37.0,1,5.0,1
2.6,71.0,4,1,0,37,4,5,2,3.85,94.7,3,2,2.7,14.3,42.0,0,2.0,1
8.4,50.0,4,1,1,45,2,1,2,4.6,93.5,2,2,4.5,7.4,68.0,0,8.0,1
0.1,74.0,4,0,0,36,5,9,2,3.28,66.0,3,0,7.2,1.7,71.0,0,4.0,1
5.2,54.0,3,1,1,37,5,9,0,3.51,98.5,4,2,1.7,1.0,60.0,1,6.0,0
5.5,84.0,3,2,1,28,4,2,0,3.17,18.7,1,1,,2.9,56.0,1,2.0,1
8.0,50.0,1,5,0,30,2,8,3,3.71,73.1,5,3,2.8,1.0,65.0,1,5.0,1
13.5,63.0,3,0,0,26,1,3,0,3.1,15.2,3,2,1.9,10.9,44.0,0,6.0,0
0.1,57.0,3,0,1,28,3,5,1,4.27,69.2,2,0,6.7,4.4,60.0,1,5.0,1
